start_date,end_date,updated_date,value,load_factor,production_type,type,sub_type,start_query_date,end_query_date
2024-11-09 01:30:00+01:00,2024-11-09 02:00:00+01:00,2024-11-07T13:22:00+01:00,2508.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 02:00:00+01:00,2024-11-09 02:30:00+01:00,2024-11-07T13:22:00+01:00,2452.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 02:30:00+01:00,2024-11-09 03:00:00+01:00,2024-11-07T13:22:00+01:00,2426.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 03:00:00+01:00,2024-11-09 03:30:00+01:00,2024-11-07T13:22:00+01:00,2400.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 03:30:00+01:00,2024-11-09 04:00:00+01:00,2024-11-07T13:22:00+01:00,2372.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 04:00:00+01:00,2024-11-09 04:30:00+01:00,2024-11-07T13:22:00+01:00,2342.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 04:30:00+01:00,2024-11-09 05:00:00+01:00,2024-11-07T13:22:00+01:00,2319.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 05:00:00+01:00,2024-11-09 05:30:00+01:00,2024-11-07T13:22:00+01:00,2302.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 05:30:00+01:00,2024-11-09 06:00:00+01:00,2024-11-07T13:22:00+01:00,2296.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 06:00:00+01:00,2024-11-09 06:30:00+01:00,2024-11-07T13:22:00+01:00,2294.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 06:30:00+01:00,2024-11-09 07:00:00+01:00,2024-11-07T13:22:00+01:00,2276.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 07:00:00+01:00,2024-11-09 07:30:00+01:00,2024-11-07T13:22:00+01:00,2242.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 07:30:00+01:00,2024-11-09 08:00:00+01:00,2024-11-07T13:22:00+01:00,2244.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 08:00:00+01:00,2024-11-09 08:30:00+01:00,2024-11-07T13:22:00+01:00,2450.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 08:30:00+01:00,2024-11-09 09:00:00+01:00,2024-11-07T13:22:00+01:00,2862.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 09:00:00+01:00,2024-11-09 09:30:00+01:00,2024-11-07T13:22:00+01:00,3314.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 09:30:00+01:00,2024-11-09 10:00:00+01:00,2024-11-07T13:22:00+01:00,3824.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 10:00:00+01:00,2024-11-09 10:30:00+01:00,2024-11-07T13:22:00+01:00,4250.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 10:30:00+01:00,2024-11-09 11:00:00+01:00,2024-11-07T13:22:00+01:00,4602.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 11:00:00+01:00,2024-11-09 11:30:00+01:00,2024-11-07T13:22:00+01:00,4892.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 11:30:00+01:00,2024-11-09 12:00:00+01:00,2024-11-07T13:22:00+01:00,5137.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 12:00:00+01:00,2024-11-09 12:30:00+01:00,2024-11-07T13:22:00+01:00,5224.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 12:30:00+01:00,2024-11-09 13:00:00+01:00,2024-11-07T13:22:00+01:00,5255.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 13:00:00+01:00,2024-11-09 13:30:00+01:00,2024-11-07T13:22:00+01:00,5158.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 13:30:00+01:00,2024-11-09 14:00:00+01:00,2024-11-07T13:22:00+01:00,4926.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 14:00:00+01:00,2024-11-09 14:30:00+01:00,2024-11-07T13:22:00+01:00,4632.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 14:30:00+01:00,2024-11-09 15:00:00+01:00,2024-11-07T13:22:00+01:00,4272.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 15:00:00+01:00,2024-11-09 15:30:00+01:00,2024-11-07T13:22:00+01:00,3816.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 15:30:00+01:00,2024-11-09 16:00:00+01:00,2024-11-07T13:22:00+01:00,3335.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 16:00:00+01:00,2024-11-09 16:30:00+01:00,2024-11-07T13:22:00+01:00,2799.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 16:30:00+01:00,2024-11-09 17:00:00+01:00,2024-11-07T13:22:00+01:00,2350.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 17:00:00+01:00,2024-11-09 17:30:00+01:00,2024-11-07T13:22:00+01:00,2091.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 17:30:00+01:00,2024-11-09 18:00:00+01:00,2024-11-07T13:22:00+01:00,2055.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 18:00:00+01:00,2024-11-09 18:30:00+01:00,2024-11-07T13:22:00+01:00,2100.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 18:30:00+01:00,2024-11-09 19:00:00+01:00,2024-11-07T13:22:00+01:00,2124.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 19:00:00+01:00,2024-11-09 19:30:00+01:00,2024-11-07T13:22:00+01:00,2136.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 19:30:00+01:00,2024-11-09 20:00:00+01:00,2024-11-07T13:22:00+01:00,2119.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 20:00:00+01:00,2024-11-09 20:30:00+01:00,2024-11-07T13:22:00+01:00,2110.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 20:30:00+01:00,2024-11-09 21:00:00+01:00,2024-11-07T13:22:00+01:00,2138.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 21:00:00+01:00,2024-11-09 21:30:00+01:00,2024-11-07T13:22:00+01:00,2160.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 21:30:00+01:00,2024-11-09 22:00:00+01:00,2024-11-07T13:22:00+01:00,2153.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 22:00:00+01:00,2024-11-09 22:30:00+01:00,2024-11-07T13:22:00+01:00,2138.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 22:30:00+01:00,2024-11-09 23:00:00+01:00,2024-11-07T13:22:00+01:00,2133.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 23:00:00+01:00,2024-11-09 23:30:00+01:00,2024-11-07T13:22:00+01:00,2128.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 23:30:00+01:00,2024-11-10 00:00:00+01:00,2024-11-07T13:22:00+01:00,2131.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 00:00:00+01:00,2024-11-10 00:30:00+01:00,2024-11-08T13:25:00+01:00,2074.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 00:30:00+01:00,2024-11-10 01:00:00+01:00,2024-11-08T13:25:00+01:00,2078.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 01:00:00+01:00,2024-11-10 01:30:00+01:00,2024-11-08T13:25:00+01:00,2079.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 01:30:00+01:00,2024-11-10 02:00:00+01:00,2024-11-08T13:25:00+01:00,2075.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 02:00:00+01:00,2024-11-10 02:30:00+01:00,2024-11-08T13:25:00+01:00,2075.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 02:30:00+01:00,2024-11-10 03:00:00+01:00,2024-11-08T13:25:00+01:00,2088.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 03:00:00+01:00,2024-11-10 03:30:00+01:00,2024-11-08T13:25:00+01:00,2100.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 03:30:00+01:00,2024-11-10 04:00:00+01:00,2024-11-08T13:25:00+01:00,2108.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 04:00:00+01:00,2024-11-10 04:30:00+01:00,2024-11-08T13:25:00+01:00,2116.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 04:30:00+01:00,2024-11-10 05:00:00+01:00,2024-11-08T13:25:00+01:00,2124.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 05:00:00+01:00,2024-11-10 05:30:00+01:00,2024-11-08T13:25:00+01:00,2130.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 05:30:00+01:00,2024-11-10 06:00:00+01:00,2024-11-08T13:25:00+01:00,2133.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 06:00:00+01:00,2024-11-10 06:30:00+01:00,2024-11-08T13:25:00+01:00,2138.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 06:30:00+01:00,2024-11-10 07:00:00+01:00,2024-11-08T13:25:00+01:00,2154.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 07:00:00+01:00,2024-11-10 07:30:00+01:00,2024-11-08T13:25:00+01:00,2162.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 07:30:00+01:00,2024-11-10 08:00:00+01:00,2024-11-08T13:25:00+01:00,2222.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 08:00:00+01:00,2024-11-10 08:30:00+01:00,2024-11-08T13:25:00+01:00,2536.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 08:30:00+01:00,2024-11-10 09:00:00+01:00,2024-11-08T13:25:00+01:00,3071.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 09:00:00+01:00,2024-11-10 09:30:00+01:00,2024-11-08T13:25:00+01:00,3634.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 09:30:00+01:00,2024-11-10 10:00:00+01:00,2024-11-08T13:25:00+01:00,4234.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 10:00:00+01:00,2024-11-10 10:30:00+01:00,2024-11-08T13:25:00+01:00,4733.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 10:30:00+01:00,2024-11-10 11:00:00+01:00,2024-11-08T13:25:00+01:00,5200.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 11:00:00+01:00,2024-11-10 11:30:00+01:00,2024-11-08T13:25:00+01:00,5562.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 11:30:00+01:00,2024-11-10 12:00:00+01:00,2024-11-08T13:25:00+01:00,5869.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 12:00:00+01:00,2024-11-10 12:30:00+01:00,2024-11-08T13:25:00+01:00,6026.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 12:30:00+01:00,2024-11-10 13:00:00+01:00,2024-11-08T13:25:00+01:00,6136.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 13:00:00+01:00,2024-11-10 13:30:00+01:00,2024-11-08T13:25:00+01:00,6105.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 13:30:00+01:00,2024-11-10 14:00:00+01:00,2024-11-08T13:25:00+01:00,5914.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 14:00:00+01:00,2024-11-10 14:30:00+01:00,2024-11-08T13:25:00+01:00,5618.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 14:30:00+01:00,2024-11-10 15:00:00+01:00,2024-11-08T13:25:00+01:00,5225.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 15:00:00+01:00,2024-11-10 15:30:00+01:00,2024-11-08T13:25:00+01:00,4666.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 15:30:00+01:00,2024-11-10 16:00:00+01:00,2024-11-08T13:25:00+01:00,4014.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 16:00:00+01:00,2024-11-10 16:30:00+01:00,2024-11-08T13:25:00+01:00,3288.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 16:30:00+01:00,2024-11-10 17:00:00+01:00,2024-11-08T13:25:00+01:00,2670.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 17:00:00+01:00,2024-11-10 17:30:00+01:00,2024-11-08T13:25:00+01:00,2362.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 17:30:00+01:00,2024-11-10 18:00:00+01:00,2024-11-08T13:25:00+01:00,2322.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 18:00:00+01:00,2024-11-10 18:30:00+01:00,2024-11-08T13:25:00+01:00,2364.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 18:30:00+01:00,2024-11-10 19:00:00+01:00,2024-11-08T13:25:00+01:00,2378.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 19:00:00+01:00,2024-11-10 19:30:00+01:00,2024-11-08T13:25:00+01:00,2394.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 19:30:00+01:00,2024-11-10 20:00:00+01:00,2024-11-08T13:25:00+01:00,2392.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 20:00:00+01:00,2024-11-10 20:30:00+01:00,2024-11-08T13:25:00+01:00,2394.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 20:30:00+01:00,2024-11-10 21:00:00+01:00,2024-11-08T13:25:00+01:00,2412.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 21:00:00+01:00,2024-11-10 21:30:00+01:00,2024-11-08T13:25:00+01:00,2424.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 21:30:00+01:00,2024-11-10 22:00:00+01:00,2024-11-08T13:25:00+01:00,2433.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 22:00:00+01:00,2024-11-10 22:30:00+01:00,2024-11-08T13:25:00+01:00,2422.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 22:30:00+01:00,2024-11-10 23:00:00+01:00,2024-11-08T13:25:00+01:00,2434.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 23:00:00+01:00,2024-11-10 23:30:00+01:00,2024-11-08T13:25:00+01:00,2451.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 23:30:00+01:00,2024-11-11 00:00:00+01:00,2024-11-08T13:25:00+01:00,2480.0,,AGGREGATED_CPC,D-2,DA02,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 00:00:00+01:00,2024-11-09 00:30:00+01:00,2024-11-06T10:33:00+01:00,2966.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 00:30:00+01:00,2024-11-09 01:00:00+01:00,2024-11-06T10:33:00+01:00,2914.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 01:00:00+01:00,2024-11-09 01:30:00+01:00,2024-11-06T10:33:00+01:00,2860.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 01:30:00+01:00,2024-11-09 02:00:00+01:00,2024-11-06T10:33:00+01:00,2808.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 02:00:00+01:00,2024-11-09 02:30:00+01:00,2024-11-06T10:33:00+01:00,2760.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 02:30:00+01:00,2024-11-09 03:00:00+01:00,2024-11-06T10:33:00+01:00,2726.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 03:00:00+01:00,2024-11-09 03:30:00+01:00,2024-11-06T10:33:00+01:00,2692.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 03:30:00+01:00,2024-11-09 04:00:00+01:00,2024-11-06T10:33:00+01:00,2651.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 04:00:00+01:00,2024-11-09 04:30:00+01:00,2024-11-06T10:33:00+01:00,2619.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 04:30:00+01:00,2024-11-09 05:00:00+01:00,2024-11-06T10:33:00+01:00,2600.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 05:00:00+01:00,2024-11-09 05:30:00+01:00,2024-11-06T10:33:00+01:00,2575.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 05:30:00+01:00,2024-11-09 06:00:00+01:00,2024-11-06T10:33:00+01:00,2527.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 06:00:00+01:00,2024-11-09 06:30:00+01:00,2024-11-06T10:33:00+01:00,2480.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 06:30:00+01:00,2024-11-09 07:00:00+01:00,2024-11-06T10:33:00+01:00,2438.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 07:00:00+01:00,2024-11-09 07:30:00+01:00,2024-11-06T10:33:00+01:00,2392.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 07:30:00+01:00,2024-11-09 08:00:00+01:00,2024-11-06T10:33:00+01:00,2430.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 08:00:00+01:00,2024-11-09 08:30:00+01:00,2024-11-06T10:33:00+01:00,2734.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 08:30:00+01:00,2024-11-09 09:00:00+01:00,2024-11-06T10:33:00+01:00,3275.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 09:00:00+01:00,2024-11-09 09:30:00+01:00,2024-11-06T10:33:00+01:00,3866.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 09:30:00+01:00,2024-11-09 10:00:00+01:00,2024-11-06T10:33:00+01:00,4493.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 10:00:00+01:00,2024-11-09 10:30:00+01:00,2024-11-06T10:33:00+01:00,5016.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 10:30:00+01:00,2024-11-09 11:00:00+01:00,2024-11-06T10:33:00+01:00,5414.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 11:00:00+01:00,2024-11-09 11:30:00+01:00,2024-11-06T10:33:00+01:00,5694.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 11:30:00+01:00,2024-11-09 12:00:00+01:00,2024-11-06T10:33:00+01:00,5942.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 12:00:00+01:00,2024-11-09 12:30:00+01:00,2024-11-06T10:33:00+01:00,6022.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 12:30:00+01:00,2024-11-09 13:00:00+01:00,2024-11-06T10:33:00+01:00,6081.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 13:00:00+01:00,2024-11-09 13:30:00+01:00,2024-11-06T10:33:00+01:00,6003.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 13:30:00+01:00,2024-11-09 14:00:00+01:00,2024-11-06T10:33:00+01:00,5764.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 14:00:00+01:00,2024-11-09 14:30:00+01:00,2024-11-06T10:33:00+01:00,5420.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 14:30:00+01:00,2024-11-09 15:00:00+01:00,2024-11-06T10:33:00+01:00,4983.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 15:00:00+01:00,2024-11-09 15:30:00+01:00,2024-11-06T10:33:00+01:00,4405.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 15:30:00+01:00,2024-11-09 16:00:00+01:00,2024-11-06T10:33:00+01:00,3775.0,,AGGREGATED_CPC,D-3,DA01,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
